title,totalScore,reviewsCount,street,city,state,countryCode,website,phone,categoryName,url
Fitness Success,4.7,36,423 Maroondah Hwy,Croydon North,Victoria,AU,http://www.fitnesssuccess.com.au/,+61 3 9727 2278,Physical fitness program,https://www.google.com/maps/search/?api=1&query=Fitness%20Success&query_place_id=ChIJdyvuJD8w1moR8fc2Izf9jxc
Jessie McPherson Private Hospital,3.4,100,Suite F/246 Clayton Rd,Clayton,Victoria,AU,http://jessiemcpherson.org/,+61 3 9594 2776,Private hospital,https://www.google.com/maps/search/?api=1&query=Jessie%20McPherson%20Private%20Hospital&query_place_id=ChIJMaQWH9lq1moREjKqSaE-sYo
Dr. Sharon Marks,5,3,5 Chesterville Rd,Cheltenham,Victoria,AU,,+61 1300 000 180,Doctor,https://www.google.com/maps/search/?api=1&query=Dr.%20Sharon%20Marks&query_place_id=ChIJcRSgMt9q1moR7Av20jryxJU
Sandringham Hospital,3.7,392,193 Bluff Rd,Sandringham,Victoria,AU,http://www.alfredhealth.org.au/sandringham,+61 3 9076 1000,General hospital,https://www.google.com/maps/search/?api=1&query=Sandringham%20Hospital&query_place_id=ChIJfZRCyPdu1moRzMmACN4pDVU
Dr Joshua Jones - The Village GP,,0,29 Bluff Rd,Black Rock,Victoria,AU,,+61 3 8202 3000,Family practice physician,https://www.google.com/maps/search/?api=1&query=Dr%20Joshua%20Jones%20-%20The%20Village%20GP&query_place_id=ChIJuW_b68pv1moRnceooFSeIcE
Melbourne North West Surgical,3.1,15,198 Pascoe Vale Rd,Moonee Ponds,Victoria,AU,http://www.mnws.com.au/,+61 3 9372 8228,Surgeon,https://www.google.com/maps/search/?api=1&query=Melbourne%20North%20West%20Surgical&query_place_id=ChIJUR-N3Y1c1moRUYhzTDZsaNA
Northern Specialist Group,5,5,"Northern Private Hospital, Level 2, Suite 11/12 Osburn Pl",Epping,Victoria,AU,https://www.northernspecialistgroup.com.au/,+61 1300 678 474,Specialized clinic,https://www.google.com/maps/search/?api=1&query=Northern%20Specialist%20Group&query_place_id=ChIJC2YYaJBP1moRnAfCKgErVkk
Monash House Private Hospital,4,42,"Monash House, 271 Clayton Rd",Clayton,Victoria,AU,https://www.monashhouseprivatehospital.com.au/,+61 3 8394 0700,Private hospital,https://www.google.com/maps/search/?api=1&query=Monash%20House%20Private%20Hospital&query_place_id=ChIJHz2uR99q1moR6JATeqD8bns
ACTIVE ONE Health Professional Group,4.6,36,25 Yuille St,Frankston,Victoria,AU,http://www.activeonegroup.com/,+61 3 8707 0830,Medical Center,https://www.google.com/maps/search/?api=1&query=ACTIVE%20ONE%20Health%20Professional%20Group&query_place_id=ChIJg06bIj111moRIqEYvETzJfE
Coco Ruby Plastic Surgery,4.9,271,759 Burwood Rd,Hawthorn East,Victoria,AU,https://cocorubyplasticsurgery.com.au/?utm_source=Google&utm_medium=organic&utm_campaign=gmb,+61 3 8849 1400,Plastic surgery clinic,https://www.google.com/maps/search/?api=1&query=Coco%20Ruby%20Plastic%20Surgery&query_place_id=ChIJzxXcGYBB1moRziMyGg7VHJk
Hobson Healthcare - Sydenham,4.4,28,566 Melton Hwy,Sydenham,Victoria,AU,http://hobsonhealthcare.com.au/,+61 3 8361 6400,Surgical center,https://www.google.com/maps/search/?api=1&query=Hobson%20Healthcare%20-%20Sydenham&query_place_id=ChIJCQQ8b9z11moRT2r0Eddj-dA
Ringwood Private Hospital,3.2,55,36 Mt Dandenong Rd,Ringwood East,Victoria,AU,https://ringwoodprivatehospital.com.au/,+61 3 8804 4000,Private hospital,https://www.google.com/maps/search/?api=1&query=Ringwood%20Private%20Hospital&query_place_id=ChIJoUtFYDQ61moRZLrDt_WT9kY
John Berends Implements,4.4,12,130 Frankston - Dandenong Rd,Dandenong South,Victoria,AU,https://www.johnberendsimplements.com.au/,+61 3 9791 2494,Farm equipment supplier,https://www.google.com/maps/search/?api=1&query=John%20Berends%20Implements&query_place_id=ChIJyY8q2twT1moRrwRp7z7byY4
Elina Medical,,0,Level 1/65-67 Errol St,North Melbourne,Victoria,AU,https://www.elinaweightloss.com.au/,+61 3 9581 2609,Medical clinic,https://www.google.com/maps/search/?api=1&query=Elina%20Medical&query_place_id=ChIJ50H10QFd1moRomYwoPt5Fjk
Eastern Health Maroondah,3.1,447,1/15 Davey Dr,Ringwood East,Victoria,AU,http://www.easternhealth.org.au/locations/maroondah-hospital,,General hospital,https://www.google.com/maps/search/?api=1&query=Eastern%20Health%20Maroondah&query_place_id=ChIJ33cd6EU61moRNp8XQBK5KtA
Andrea Barr Hair Extensions,5,84,390 Clarendon St,South Melbourne,Victoria,AU,https://www.andreabarr.com.au/,+61 493 756 068,Hair extension technician,https://www.google.com/maps/search/?api=1&query=Andrea%20Barr%20Hair%20Extensions&query_place_id=ChIJJfwWlVBD1moRlckD-hz5wdQ
Nutrition Solutions Victoria,5,4,62 Wellington Parade,East Melbourne,Victoria,AU,https://nutritionsolutionsvictoria.com.au/,+61 3 9417 4087,Nutritionist,https://www.google.com/maps/search/?api=1&query=Nutrition%20Solutions%20Victoria&query_place_id=ChIJcUUbFOhC1moRnpRy7JHejsU
